Tender ID,Success,Folder Location,New Folder Location
2024_LPAI_821429_1,True,\\Digitaldreams\tender auto\2024_LPAI_821429_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_LPAI_821429_1
2024_AGRI_51384_1,True,\\Digitaldreams\tender auto\2024_AGRI_51384_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_AGRI_51384_1
2024_MCD_205053_1,True,\\Digitaldreams\tender auto\2024_MCD_205053_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MCD_205053_1
2024_NHAI_204822_1,True,\\Digitaldreams\tender auto\2024_NHAI_204822_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_204822_1
2024_MCD_204743_1,True,\\Digitaldreams\tender auto\2024_MCD_204743_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MCD_204743_1
2024_MCD_204746_1,True,\\Digitaldreams\tender auto\2024_MCD_204746_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MCD_204746_1
2024_MCD_204745_1,True,\\Digitaldreams\tender auto\2024_MCD_204745_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MCD_204745_1
2024_MCD_204742_1,True,\\Digitaldreams\tender auto\2024_MCD_204742_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MCD_204742_1
2024_NHAI_204508_1,True,\\Digitaldreams\tender auto\2024_NHAI_204508_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_204508_1
2024_NHAI_204496_1,True,\\Digitaldreams\tender auto\2024_NHAI_204496_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_204496_1
2024_NHAI_204344_1,True,\\Digitaldreams\tender auto\2024_NHAI_204344_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_204344_1
2024_MCD_203987_1,True,\\Digitaldreams\tender auto\2024_MCD_203987_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MCD_203987_1
2024_CCL_315083_1,True,\\Digitaldreams\tender auto\2024_CCL_315083_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CCL_315083_1
2024_DJB_260973_2,True,\\Digitaldreams\tender auto\2024_DJB_260973_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_DJB_260973_2
GEM_2024_B_5296417,True,\\Digitaldreams\tender auto\GEM_2024_B_5296417,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5296417
GEM_2024_B_5297189,True,\\Digitaldreams\tender auto\GEM_2024_B_5297189,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5297189
2024_DOP_821371_1,True,\\Digitaldreams\tender auto\2024_DOP_821371_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOP_821371_1
2024_DLB_413850_5,True,\\Digitaldreams\tender auto\2024_DLB_413850_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLB_413850_5
2024_DLB_412041_2,True,\\Digitaldreams\tender auto\2024_DLB_412041_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLB_412041_2
2024_MAWS_474229_1,True,\\Digitaldreams\tender auto\2024_MAWS_474229_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MAWS_474229_1
2024_EB_473715_1,True,\\Digitaldreams\tender auto\2024_EB_473715_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_EB_473715_1
2024_TNCSF_471853_1,True,\\Digitaldreams\tender auto\2024_TNCSF_471853_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_TNCSF_471853_1
2023_UAD_320015_7,True,\\Digitaldreams\tender auto\2023_UAD_320015_7,\\Digitaldreams\tender auto\Rejected Tenders\2023_UAD_320015_7
2024_TCIL_204673_1,True,\\Digitaldreams\tender auto\2024_TCIL_204673_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_TCIL_204673_1
2024_BSNL_204276_1,True,\\Digitaldreams\tender auto\2024_BSNL_204276_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_BSNL_204276_1
2024_DUSIB_260945_1,True,\\Digitaldreams\tender auto\2024_DUSIB_260945_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DUSIB_260945_1
GEM_2024_B_5134828,True,\\Digitaldreams\tender auto\GEM_2024_B_5134828,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5134828
GEM_2024_B_5211864,True,\\Digitaldreams\tender auto\GEM_2024_B_5211864,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5211864
GEM_2024_B_5300727,True,\\Digitaldreams\tender auto\GEM_2024_B_5300727,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5300727
GEM_2024_B_5232929,True,\\Digitaldreams\tender auto\GEM_2024_B_5232929,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5232929
GEM_2024_B_5295349,True,\\Digitaldreams\tender auto\GEM_2024_B_5295349,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5295349
GEM_2024_B_5300870,True,\\Digitaldreams\tender auto\GEM_2024_B_5300870,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5300870
GEM_2024_B_5119950,True,\\Digitaldreams\tender auto\GEM_2024_B_5119950,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5119950
GEM_2024_B_5300612,True,\\Digitaldreams\tender auto\GEM_2024_B_5300612,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5300612
GEM_2024_B_5301235,True,\\Digitaldreams\tender auto\GEM_2024_B_5301235,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5301235
2024_ZPHD_733686_1,True,\\Digitaldreams\tender auto\2024_ZPHD_733686_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_733686_1
GEM_2024_B_5299052,True,\\Digitaldreams\tender auto\GEM_2024_B_5299052,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5299052
2024_NHM_38539_1,True,\\Digitaldreams\tender auto\2024_NHM_38539_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHM_38539_1
2024_UDD_38554_1,True,\\Digitaldreams\tender auto\2024_UDD_38554_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UDD_38554_1
GEM_2024_B_5300221,True,\\Digitaldreams\tender auto\GEM_2024_B_5300221,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5300221
2024_MoRTH_821904_1,True,\\Digitaldreams\tender auto\2024_MoRTH_821904_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MoRTH_821904_1
2024_NMPT_821772_1,True,\\Digitaldreams\tender auto\2024_NMPT_821772_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NMPT_821772_1
2024_CCL_315432_1,True,\\Digitaldreams\tender auto\2024_CCL_315432_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CCL_315432_1
2024_BCCL_315433_1,True,\\Digitaldreams\tender auto\2024_BCCL_315433_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_BCCL_315433_1
GEM_2024_B_5115754,True,\\Digitaldreams\tender auto\GEM_2024_B_5115754,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5115754
GEM_2024_B_5274302,True,\\Digitaldreams\tender auto\GEM_2024_B_5274302,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5274302
2024_CCL_315062_1,True,\\Digitaldreams\tender auto\2024_CCL_315062_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CCL_315062_1
GEM_2024_B_5205042,True,\\Digitaldreams\tender auto\GEM_2024_B_5205042,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5205042
GEM_2024_B_5303092,True,\\Digitaldreams\tender auto\GEM_2024_B_5303092,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5303092
GEM_2024_B_5303916,True,\\Digitaldreams\tender auto\GEM_2024_B_5303916,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5303916
GEM_2024_B_5303057,True,\\Digitaldreams\tender auto\GEM_2024_B_5303057,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5303057
2024_UAD_358601_1,True,\\Digitaldreams\tender auto\2024_UAD_358601_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_358601_1
2024_EICCL_104077_2,True,\\Digitaldreams\tender auto\2024_EICCL_104077_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_EICCL_104077_2
2024_ZPHD_733779_5,True,\\Digitaldreams\tender auto\2024_ZPHD_733779_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_733779_5
2024_DMN_733174_7,True,\\Digitaldreams\tender auto\2024_DMN_733174_7,\\Digitaldreams\tender auto\Rejected Tenders\2024_DMN_733174_7
2024_BoTC_38547_1,True,\\Digitaldreams\tender auto\2024_BoTC_38547_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_BoTC_38547_1
2024_NMPT_821774_1,True,\\Digitaldreams\tender auto\2024_NMPT_821774_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NMPT_821774_1
2024_CCL_315439_1,True,\\Digitaldreams\tender auto\2024_CCL_315439_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CCL_315439_1
GEM_2024_B_5225166,True,\\Digitaldreams\tender auto\GEM_2024_B_5225166,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5225166
GEM_2024_B_5227975,True,\\Digitaldreams\tender auto\GEM_2024_B_5227975,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5227975
GEM_2024_B_5259239,True,\\Digitaldreams\tender auto\GEM_2024_B_5259239,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5259239
GEM_2024_B_5302534,True,\\Digitaldreams\tender auto\GEM_2024_B_5302534,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5302534
GEM_2024_B_5114955,True,\\Digitaldreams\tender auto\GEM_2024_B_5114955,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5114955
GEM_2024_B_4599118,True,\\Digitaldreams\tender auto\GEM_2024_B_4599118,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_4599118
GEM_2024_B_5305325,True,\\Digitaldreams\tender auto\GEM_2024_B_5305325,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5305325
GEM_2024_B_5306123,True,\\Digitaldreams\tender auto\GEM_2024_B_5306123,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5306123
GEM_2024_B_5284940,True,\\Digitaldreams\tender auto\GEM_2024_B_5284940,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5284940
GEM_2024_B_5298620,True,\\Digitaldreams\tender auto\GEM_2024_B_5298620,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5298620
GEM_2024_B_5271980,True,\\Digitaldreams\tender auto\GEM_2024_B_5271980,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5271980
GEM_2024_B_5306739,True,\\Digitaldreams\tender auto\GEM_2024_B_5306739,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5306739
GEM_2024_B_5306266,True,\\Digitaldreams\tender auto\GEM_2024_B_5306266,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5306266
GEM_2024_B_5307196,True,\\Digitaldreams\tender auto\GEM_2024_B_5307196,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5307196
2024_pwd_74451_1,True,\\Digitaldreams\tender auto\2024_pwd_74451_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_pwd_74451_1
2024_pwd_74447_1,True,\\Digitaldreams\tender auto\2024_pwd_74447_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_pwd_74447_1
2024_MES_664565_1,True,\\Digitaldreams\tender auto\2024_MES_664565_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MES_664565_1
2024_DDA_822169_1,True,\\Digitaldreams\tender auto\2024_DDA_822169_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DDA_822169_1
GEM_2024_B_5245221,True,\\Digitaldreams\tender auto\GEM_2024_B_5245221,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5245221
GEM_2024_B_5229787,True,\\Digitaldreams\tender auto\GEM_2024_B_5229787,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5229787
GEM_2024_B_5409596,True,\\Digitaldreams\tender auto\GEM_2024_B_5409596,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5409596
GEM_2024_B_4570737,True,/mnt/tender_auto/GEM_2024_B_4570737,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_4570737
2024_DMRC_822023_1,True,\\Digitaldreams\tender auto\2024_DMRC_822023_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DMRC_822023_1
GEM_2023_B_3913104,True,\\Digitaldreams\tender auto\GEM_2023_B_3913104,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2023_B_3913104
GEM_2023_B_3447500,True,\\Digitaldreams\tender auto\GEM_2023_B_3447500,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2023_B_3447500
GEM_2023_B_3859185,True,\\Digitaldreams\tender auto\GEM_2023_B_3859185,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2023_B_3859185
GEM_2023_B_3856143,True,\\Digitaldreams\tender auto\GEM_2023_B_3856143,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2023_B_3856143
GEM_2023_B_4163783,True,/mnt/tender_auto/GEM_2023_B_4163783,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2023_B_4163783
2024_DTP_475291_1,True,\\Digitaldreams\tender auto\2024_DTP_475291_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DTP_475291_1
2024_DLB_414577_1,True,\\Digitaldreams\tender auto\2024_DLB_414577_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLB_414577_1
2024_RMSCL_414443_1,True,\\Digitaldreams\tender auto\2024_RMSCL_414443_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_RMSCL_414443_1
2024_UAD_364783_1,True,\\Digitaldreams\tender auto\2024_UAD_364783_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_364783_1
2024_UAD_364790_1,True,\\Digitaldreams\tender auto\2024_UAD_364790_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_364790_1
2024_UAD_364682_1,True,\\Digitaldreams\tender auto\2024_UAD_364682_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_364682_1
2024_UAD_364319_1,True,\\Digitaldreams\tender auto\2024_UAD_364319_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_364319_1
2024_UAD_364317_1,True,\\Digitaldreams\tender auto\2024_UAD_364317_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_364317_1
2024_UAD_364318_1,True,\\Digitaldreams\tender auto\2024_UAD_364318_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_364318_1
2024_ZPHD_737375_2,True,\\Digitaldreams\tender auto\2024_ZPHD_737375_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_737375_2
2024_ZPHD_737129_9,True,\\Digitaldreams\tender auto\2024_ZPHD_737129_9,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_737129_9
2024_PTCUX_74857_1,True,\\Digitaldreams\tender auto\2024_PTCUX_74857_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PTCUX_74857_1
2024_ZPHD_737155_12,True,\\Digitaldreams\tender auto\2024_ZPHD_737155_12,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_737155_12
2024_ZPHD_737375_1,True,\\Digitaldreams\tender auto\2024_ZPHD_737375_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_737375_1
2024_ZPHD_737233_1,True,\\Digitaldreams\tender auto\2024_ZPHD_737233_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_737233_1
2024_ZPHD_737233_2,True,\\Digitaldreams\tender auto\2024_ZPHD_737233_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_737233_2
2024_ZPHD_736703_2,True,\\Digitaldreams\tender auto\2024_ZPHD_736703_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_736703_2
2024_ZPHD_736675_1,True,\\Digitaldreams\tender auto\2024_ZPHD_736675_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_736675_1
2024_WRDD_736104_1,True,\\Digitaldreams\tender auto\2024_WRDD_736104_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_WRDD_736104_1
2024_ZPHD_736162_3,True,\\Digitaldreams\tender auto\2024_ZPHD_736162_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_736162_3
2024_WRDD_736104_3,True,\\Digitaldreams\tender auto\2024_WRDD_736104_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_WRDD_736104_3
2024_ZPHD_736052_4,True,\\Digitaldreams\tender auto\2024_ZPHD_736052_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_736052_4
2024_MCD_205541_1,True,\\Digitaldreams\tender auto\2024_MCD_205541_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MCD_205541_1
2024_WRDD_736104_2,True,\\Digitaldreams\tender auto\2024_WRDD_736104_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_WRDD_736104_2
2024_NHAI_205761_1,True,\\Digitaldreams\tender auto\2024_NHAI_205761_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_205761_1
2024_NHAI_205712_1,True,\\Digitaldreams\tender auto\2024_NHAI_205712_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_205712_1
2024_MIL_194217_1,True,\\Digitaldreams\tender auto\2024_MIL_194217_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MIL_194217_1
2024_ZPHD_733963_4,True,\\Digitaldreams\tender auto\2024_ZPHD_733963_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_733963_4
2024_ZPHD_735798_6,True,\\Digitaldreams\tender auto\2024_ZPHD_735798_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_735798_6
2024_MCD_205102_1,True,\\Digitaldreams\tender auto\2024_MCD_205102_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MCD_205102_1
2024_AAI_205348_1,True,\\Digitaldreams\tender auto\2024_AAI_205348_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_AAI_205348_1
2024_ZPHD_736000_5,True,\\Digitaldreams\tender auto\2024_ZPHD_736000_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_736000_5
2024_ZPHD_735961_1,True,\\Digitaldreams\tender auto\2024_ZPHD_735961_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_735961_1
2024_ZPHD_735662_3,True,\\Digitaldreams\tender auto\2024_ZPHD_735662_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_735662_3
2024_AAI_203381_1,True,\\Digitaldreams\tender auto\2024_AAI_203381_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_AAI_203381_1
2024_ZPHD_733944_12,True,\\Digitaldreams\tender auto\2024_ZPHD_733944_12,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_733944_12
2024_NHAI_203957_1,True,\\Digitaldreams\tender auto\2024_NHAI_203957_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_203957_1
2024_NHAI_203854_1,True,\\Digitaldreams\tender auto\2024_NHAI_203854_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_NHAI_203854_1
2024_DOA_733299_2,True,\\Digitaldreams\tender auto\2024_DOA_733299_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOA_733299_2
2024_ZPHD_734466_1,True,\\Digitaldreams\tender auto\2024_ZPHD_734466_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_734466_1
2024_ZPHD_732070_19,True,\\Digitaldreams\tender auto\2024_ZPHD_732070_19,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_732070_19
2024_DOA_733299_4,True,\\Digitaldreams\tender auto\2024_DOA_733299_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOA_733299_4
2024_DMN_733174_46,True,\\Digitaldreams\tender auto\2024_DMN_733174_46,\\Digitaldreams\tender auto\Rejected Tenders\2024_DMN_733174_46
2024_WBPWD_733328_1,True,\\Digitaldreams\tender auto\2024_WBPWD_733328_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_WBPWD_733328_1
2024_DMN_733174_37,True,\\Digitaldreams\tender auto\2024_DMN_733174_37,\\Digitaldreams\tender auto\Rejected Tenders\2024_DMN_733174_37
2024_DLG_125980_6,True,\\Digitaldreams\tender auto\2024_DLG_125980_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLG_125980_6
2024_ZPHD_729714_1,True,\\Digitaldreams\tender auto\2024_ZPHD_729714_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_729714_1
2024_WR_124990_2,True,\\Digitaldreams\tender auto\2024_WR_124990_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_WR_124990_2
2024_DLG_125949_12,True,\\Digitaldreams\tender auto\2024_DLG_125949_12,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLG_125949_12
2024_ONGC_204890_1,True,\\Digitaldreams\tender auto\2024_ONGC_204890_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ONGC_204890_1
2023_DLG_108547_10,True,\\Digitaldreams\tender auto\2023_DLG_108547_10,\\Digitaldreams\tender auto\Rejected Tenders\2023_DLG_108547_10
2024_WSS_125761_1,True,\\Digitaldreams\tender auto\2024_WSS_125761_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_WSS_125761_1
2024_UDDHP_91982_16,True,\\Digitaldreams\tender auto\2024_UDDHP_91982_16,\\Digitaldreams\tender auto\Rejected Tenders\2024_UDDHP_91982_16
2024_UDDHP_91982_15,True,\\Digitaldreams\tender auto\2024_UDDHP_91982_15,\\Digitaldreams\tender auto\Rejected Tenders\2024_UDDHP_91982_15
2024_UDDHP_91982_14,True,\\Digitaldreams\tender auto\2024_UDDHP_91982_14,\\Digitaldreams\tender auto\Rejected Tenders\2024_UDDHP_91982_14
2024_PWD_91988_1,True,\\Digitaldreams\tender auto\2024_PWD_91988_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PWD_91988_1
2024_OBCC_104388_1,True,\\Digitaldreams\tender auto\2024_OBCC_104388_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_OBCC_104388_1
2024_EICCL_104077_4,True,\\Digitaldreams\tender auto\2024_EICCL_104077_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_EICCL_104077_4
2024_ORULB_104333_3,True,\\Digitaldreams\tender auto\2024_ORULB_104333_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_ORULB_104333_3
2024_HRY_401333_1,True,\\Digitaldreams\tender auto\2024_HRY_401333_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_HRY_401333_1
2024_HRY_401039_1,True,\\Digitaldreams\tender auto\2024_HRY_401039_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_HRY_401039_1
2024_HBC_401187_1,True,\\Digitaldreams\tender auto\2024_HBC_401187_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_HBC_401187_1
2024_HRY_401112_1,True,\\Digitaldreams\tender auto\2024_HRY_401112_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_HRY_401112_1
2024_HRY_400036_1,True,\\Digitaldreams\tender auto\2024_HRY_400036_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_HRY_400036_1
2024_HRY_400067_1,True,\\Digitaldreams\tender auto\2024_HRY_400067_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_HRY_400067_1
2024_HAUDD_258014_6,True,\\Digitaldreams\tender auto\2024_HAUDD_258014_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_HAUDD_258014_6
2024_HRY_400387_1,True,\\Digitaldreams\tender auto\2024_HRY_400387_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_HRY_400387_1
2024_PHBHL_179494_1,True,\\Digitaldreams\tender auto\2024_PHBHL_179494_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHBHL_179494_1
2024_PHE_255418_8,True,\\Digitaldreams\tender auto\2024_PHE_255418_8,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHE_255418_8
2024_HAUDD_258014_23,True,\\Digitaldreams\tender auto\2024_HAUDD_258014_23,\\Digitaldreams\tender auto\Rejected Tenders\2024_HAUDD_258014_23
2024_HAUDD_258014_18,True,\\Digitaldreams\tender auto\2024_HAUDD_258014_18,\\Digitaldreams\tender auto\Rejected Tenders\2024_HAUDD_258014_18
2024_SPDC_258004_3,True,\\Digitaldreams\tender auto\2024_SPDC_258004_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_SPDC_258004_3
2024_SPORT_258175_1,True,\\Digitaldreams\tender auto\2024_SPORT_258175_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_SPORT_258175_1
2024_RDPR_257665_31,True,\\Digitaldreams\tender auto\2024_RDPR_257665_31,\\Digitaldreams\tender auto\Rejected Tenders\2024_RDPR_257665_31
2024_PDD_258128_1,True,\\Digitaldreams\tender auto\2024_PDD_258128_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PDD_258128_1
2024_RDPR_257757_26,True,\\Digitaldreams\tender auto\2024_RDPR_257757_26,\\Digitaldreams\tender auto\Rejected Tenders\2024_RDPR_257757_26
