,BID NO,Items,Quantity,Start Date,End Date,Department Name And Address,new_itm
499,GEM/2025/B/6533522,Camera for CCTV System (V3),33,2025-08-08 09:30,2025-08-18 14:00,Panchayats and Rural Housing Department Gujarat,Camera for CCTV System (V3)
500,GEM/2025/B/6496636,Outdoor camera with 2D velocit...,1,2025-07-28 14:04,2025-08-18 15:00,Ministry of Water Resources River Development and Ganga Rejuvenation NA,Outdoor camera with 2D velocity profiling & optical flow measurement system & radar velocity sensor
501,GEM/2025/B/6283494,"8MP IR Bullet Camera VF,5MP IR...",60288,2025-06-20 14:13,2025-08-18 15:00,Ministry of Defence Department of Military Affairs,"8MP IR Bullet Camera VF,5MP IR Bullet Camera,4MP IR DomeCamera,Pan Tilt Zoom Camera,Camera Housing "
502,GEM/2025/B/5942356,Trinocular microscope with cam...,4,2025-02-21 16:00,2025-08-18 15:00,Ministry of Health and Family Welfare Department of Health and Family Welfare,Trinocular microscope with camera with iPad
503,GEM/2025/B/6546755,"NVR 16 Channels,Bullet Camera,...",20,2025-08-07 14:47,2025-08-18 15:00,Ministry of Defence Department of Military Affairs,"NVR 16 Channels,Bullet Camera,Dome Camera,LAN Cable Drum,PoE Switch 8 Port,8 Port Giga Switch,1 U R"
504,GEM/2025/B/6549002,"Repair of worn out wire,Repair...",361,2025-08-07 21:57,2025-08-18 15:00,Ministry of Defence Department of Military Affairs,"Repair of worn out wire,Repair and maint of poles,Replacement of switch and socket,Repair of unserv"
505,GEM/2025/B/6522904,Video Conferencing Camera / We...,16,2025-08-07 12:08,2025-08-18 16:00,Science and Technology (Information Technology) Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),All in One PC (V2),Television (TV) (V2),Online UPS (V2)"
507,GEM/2025/B/6505040,"Camera for CCTV System (V3),Vi...",40,2025-07-28 16:23,2025-08-18 17:00,Department of Higher Education Madhya Pradesh,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Cat 6 Cable for Indoor Use,Layer 2 "
508,GEM/2025/B/6504842,"Dome Camera,Bullet Camera,24 p...",1118,2025-07-28 15:46,2025-08-18 17:00,Ministry of Health and Family Welfare Department of Health Research,"Dome Camera,Bullet Camera,24 ports POE plus switch,Rack 4U,Hard Disk,CAT6 cable,Accessory and insta"
509,GEM/2025/B/6494305,WIRELESS CONFERENCE SYSTEM WIT...,1,2025-07-28 10:30,2025-08-18 17:00,Comptroller and Auditor General (CAG) of India Indian Audit and Accounts Department,WIRELESS CONFERENCE SYSTEM WITH CAMERA TRACKING
510,GEM/2025/B/6505686,"16 CHNL NVR 4K,POE SWITCH FULL...",67,2025-07-28 17:41,2025-08-18 18:00,Ministry of Culture NA,"16 CHNL NVR 4K,POE SWITCH FULL GIGA 8 PORT,POE SWITCH FULL GIGA 4 PORT,2 MP PTZ,4MP 80 MTR BULLET,S"
511,GEM/2025/B/6518538,Video Conferencing Camera / We...,16,2025-08-04 17:51,2025-08-18 18:00,General Administration Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),Television (TV) (V2),Online UPS (V2),All in One PC (V2)"
512,GEM/2025/B/6538360,BODY WORN CAMERA WITH SERVER A...,15,2025-08-05 17:52,2025-08-18 18:00,Ministry of Defence Department of Military Affairs,BODY WORN CAMERA WITH SERVER AND DOCKING STATION
513,GEM/2025/B/6323067,"CCTV Camera IP Bullet 5 MP,CCT...",7785,2025-08-07 17:44,2025-08-18 18:00,Ministry of Defence Department of Military Affairs,"CCTV Camera IP Bullet 5 MP,CCTV Camera IP PTZ 4 MP,NVR 8 Channel with 1 HDD of 10 TB,NVR 16 Channel"
514,GEM/2025/B/6504558,8 Port Gigabit POE Network Swi...,431,2025-07-28 18:14,2025-08-18 19:00,Ministry of Education Department of Higher Education,"8 Port Gigabit POE Network Switch Manage with SFP Port,4MP CCTV IP Camera,Cat6 Cable 100 mts,6U Wal"
515,GEM/2025/B/6506137,"4 MP Bullet Camera,OFC Cable 4...",1448,2025-08-01 13:51,2025-08-18 19:00,Ministry of Defence Department of Defence,"4 MP Bullet Camera,OFC Cable 48 Core,Power Cable 100 MM 2 Core Armed,Mild Steel GI Pole,Pole Mounte"
516,GEM/2025/B/6543564,IP 2MP Bullet or Dome Camera 6...,342,2025-08-07 11:25,2025-08-18 19:00,Ministry of Defence Department of Military Affairs,"IP 2MP Bullet or Dome Camera 6 by 4mm Lens 30 mtr IR,HDMI Cable 5 mtr,PVC Conduit 25 mm,Cat 6 netwo"
518,GEM/2025/B/6548460,"Home UPS and Inverter,Repair 3...",46,2025-08-07 18:14,2025-08-18 19:00,Ministry of Defence Department of Military Affairs,"Home UPS and Inverter,Repair 3 MP IP VF Bullet Camera Make CP Plus Model TB 30 ZL MS,Repair & Maint"
519,GEM/2025/B/6548686,"CROSS FLIGHT FC,ESC 35A,ESC 30...",25,2025-08-07 18:56,2025-08-18 19:00,Ministry of Defence Department of Military Affairs,"CROSS FLIGHT FC,ESC 35A,ESC 30A,VALODER FRAME,FPV CAMERA,X9 PLUS MOTOR"
520,GEM/2025/B/6548834,"Fire Extinguisher,Almirah Repa...",73,2025-08-07 19:42,2025-08-18 20:00,Ministry of Defence Department of Military Affairs,"Fire Extinguisher,Almirah Repair,Camera Charger,Executive Diary,Engagement Pad,Photocopy Machine Re"
521,GEM/2025/B/6548871,"GIMBAL STABLIZED CAMERA,STATIC...",25,2025-08-07 19:58,2025-08-18 20:00,Ministry of Defence Department of Military Affairs,"GIMBAL STABLIZED CAMERA,STATIC CAMERA,CROSS FLIGHT FC,ESC 35A,ESC 30A,VALODER FRAME,FPV CAMERA"
522,GEM/2025/B/6548838,Repair of PCB Card of Trail Ca...,31,2025-08-07 19:56,2025-08-18 20:00,Ministry of Defence Department of Defence,"Repair of PCB Card of Trail Camera,Repair of 06 x LED bulb circuit and 04 x Bty replacement of 1200"
523,GEM/2025/B/6548087,"Camera for CCTV System (V3),Ca...",164,2025-08-07 19:57,2025-08-18 20:00,Medical Education Department Rajasthan,"Camera for CCTV System (V3),Camera for CCTV System (V3),Camera for CCTV System (V3),Video Recorder "
524,GEM/2025/B/6548764,"Air Frame,Antenna,Battery,Came...",38,2025-08-07 20:06,2025-08-18 20:00,Ministry of Defence Department of Military Affairs,"Air Frame,Antenna,Battery,Camera,ELRS,Goggles,GPS,Motors,Propeller,RC,Spacer and Nuts,Stack Control"
525,GEM/2025/B/6488987,Analog Headgear for Motorola G...,42,2025-07-23 20:04,2025-08-18 21:00,Ministry of Defence Department of Military Affairs,"Analog Headgear for Motorola GP 338,Body Camera,HDMI Cable 10 Mtr,Cutting Plier,Power Cable 10 Mtr"
526,GEM/2025/B/6545589,Camera for CCTV System (V3),135,2025-08-07 14:55,2025-08-18 21:00,Panchayats and Rural Housing Department Gujarat,Camera for CCTV System (V3)
527,GEM/2025/B/6534045,Camera for CCTV System (V3),2,2025-08-07 20:29,2025-08-18 21:00,Urban Development Department Uttar Pradesh,Camera for CCTV System (V3)
528,GEM/2025/B/6529684,Facility Management Services -...,1,2025-08-07 20:40,2025-08-18 21:00,Urban Development Department Uttar Pradesh,Facility Management Services - LumpSum Based - NAGAR PANCHAUYAT; CCTV CAMERA 2 PLACE 3 CAMERAS WITH
529,GEM/2025/B/6479715,TROPICAMIDE 1% WITH 5% PHENYLE...,4320,2025-07-25 08:24,2025-08-19 09:00,Ministry of Defence Department of Military Affairs,"TROPICAMIDE 1% WITH 5% PHENYLEPHRINE EYE DROPS, BOTT OF 5ML,TROPICAMIDE EYE SOLUTION 1% , BOTT OF 5"
530,GEM/2025/B/6549026,Repair or replacement if not r...,359,2025-08-08 08:53,2025-08-19 09:00,Ministry of Defence Department of Military Affairs,"Repair or replacement if not repaired of bullet camera,Repair or replacement if not repaired of PTZ"
531,GEM/2025/B/6534306,"Camera for CCTV System (V3),Vi...",1577,2025-08-08 09:00,2025-08-19 09:00,Ministry of Education Department of School Education and Literacy,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Cables suitable for CCTV System (Ac"
533,GEM/2025/B/6510305,cctvcolourcamerawithnightvisio...,65,2025-07-29 17:16,2025-08-19 11:00,Ministry of Defence Department of Defence,"cctvcolourcamerawithnightvision,43inchtv4k,mouseandkeyboardset,ftthmodem,cartridge78a,cartridge88a,"
534,GEM/2025/B/6507057,Arduino compatible Analog Soun...,105,2025-07-29 10:32,2025-08-19 11:00,Ministry of Education Department of Higher Education,"Arduino compatible Analog Sound Level Meter, connection cable with ardino, breadboard, jumper wires"
535,GEM/2025/B/6492890,Out of Focus Image Rectificati...,6,2025-07-29 10:41,2025-08-19 11:00,Ministry of Defence Department of Military Affairs,"Out of Focus Image Rectification,Camera Not Powering On,Camera Hangs or Freezes,Network Connectivit"
536,GEM/2025/B/6490144,IP based 5 MP Outdoor bullet -...,558,2025-07-29 16:24,2025-08-19 11:00,PMO Department of Atomic Energy,"IP based 5 MP Outdoor bullet - box Camera with hardware and software, Local Processing Unit along w"
537,GEM/2025/B/6474367,Night Thermal Camera,1,2025-07-20 10:23,2025-08-19 11:00,Ministry of Defence Department of Military Affairs,Night Thermal Camera
538,GEM/2025/B/6530502,"Dashboard Camera,Fuel Filter,T...",31,2025-08-04 11:01,2025-08-19 11:00,Ministry of Defence Department of Military Affairs,"Dashboard Camera,Fuel Filter,Tyre Rim Lock Opener machine,Pressure pipe for wheel nut open machine,"
539,GEM/2025/B/6534383,"Industrial PC,) : PLC - CB Sca...",16,2025-08-05 10:41,2025-08-19 11:00,Ministry of Petroleum and Natural Gas Bharat Petroleum Corporation Ltd,"Industrial PC,) : PLC - CB Scanning, Sensor, Pneumatic Rejection system, Rejection Bin,Cameras Base"
541,GEM/2025/B/6538963,PTZ Camera with complete acces...,5,2025-08-08 10:33,2025-08-19 11:00,Ministry of Defence Department of Defence,PTZ Camera with complete accessories
542,GEM/2025/B/6506931,"ELISA Plate,Systonic Laborator...",57,2025-07-29 11:13,2025-08-19 12:00,Ministry of Health and Family Welfare Department of Health and Family Welfare,"ELISA Plate,Systonic Laboratory Microscope,Microscope Camera Lucida,Double Stage High Vacuum Pumps "
543,GEM/2025/B/6495672,"Camera for CCTV System (V3),Ca...",5,2025-07-29 11:22,2025-08-19 12:00,Ministry of Defence Department of Military Affairs,"Camera for CCTV System (V3),Camera for CCTV System (V3),Layer 2 Access Switch (V2),Video Recorder f"
544,GEM/2025/B/6532375,"Camera for CCTV System (V3),Ca...",28,2025-08-04 15:49,2025-08-19 12:00,Higher Education Department Jammu and Kashmir,"Camera for CCTV System (V3),Camera for CCTV System (V3),Video Recorder for CCTV System (V2)"
545,GEM/2025/B/6531431,TCP IP Based ENTRANCE Door BIO...,3950,2025-08-04 13:36,2025-08-19 13:00,Ministry of Civil Aviation Airports Authority of India (AAI),TCP IP Based ENTRANCE Door BIOMETRIC Access System with CONTROLLER READER and weather proof enclosu
546,GEM/2025/B/6497860,MACHINE VISION CAMERA WITH 2/3...,4,2025-07-28 16:37,2025-08-19 14:00,PMO Department of Atomic Energy,MACHINE VISION CAMERA WITH 2/3 SENSOR AND GigE INTERFACE
547,GEM/2025/B/6508775,Repair of Pan Tilt Zoom PTZ Ca...,6,2025-07-29 13:57,2025-08-19 14:00,Ministry of Defence Department of Military Affairs,"Repair of Pan Tilt Zoom PTZ Camera Sparsh Regd No SSE56213X387870CM,Repair of Pan Tilt Zoom PTZ Cam"
548,GEM/2025/B/6458397,"PROCUREMENT, INSTALLATION AND ...",1,2025-07-29 12:40,2025-08-19 14:00,Ministry of Defence Department of Military Affairs,"PROCUREMENT, INSTALLATION AND CENTRE MONITORING OF CCTV CAMERA SYSTEM"
549,GEM/2025/B/6508109,71.46.95.862.5 - CCTV POWER AD...,636,2025-07-29 12:27,2025-08-19 14:00,Ministry of Petroleum and Natural Gas Bharat Petroleum Corporation Ltd,"71.46.95.862.5 - CCTV POWER ADAPTER 54VDC,71.46.95.863.5 - CCTV POWER ADAPTER 24VAC,71.46.95.829.5 "
550,GEM/2025/B/6504064,Supply of 2 Mega Pixel Network...,12195,2025-07-28 17:20,2025-08-19 15:00,Ministry of Civil Aviation Airports Authority of India (AAI),"Supply of 2 Mega Pixel Network Dome Camera with Power Adaptor,Supply of 2 Mega Pixel Network Indoor"
551,GEM/2025/B/6520689,"4mp Dome Ip Camera,4mp Bullet ...",294,2025-08-04 14:44,2025-08-19 15:00,Medical Education and Drugs Department Maharashtra,"4mp Dome Ip Camera,4mp Bullet Ip Camera,8 Ch Nvr,16 Ch Nvr,4 Plus 1 Port Poe Switch,8 Plus 1 Port P"
552,GEM/2025/B/6508292,Advanced Stereo Zoom Microscop...,5,2025-07-29 15:13,2025-08-19 16:00,Ministry of Agriculture and Farmers Welfare Department of Agricultural Research and Education (DARE),Advanced Stereo Zoom Microscope with fully automated image analysis system with work station and al
553,GEM/2025/B/6507816,"Networking / Server Rack,Compu...",345,2025-07-29 21:55,2025-08-19 16:00,Ministry of Civil Aviation Airports Authority of India (AAI),"Networking / Server Rack,Computer Monitor,Keyboard and Mouse Combo,High End Laptop - Notebook,Wirel"
554,GEM/2025/B/6549431,"958EGB0292 KIT, REAR VIEW CAME...",38,2025-08-08 09:24,2025-08-19 16:00,Ministry of Defence Department of Defence Production,"958EGB0292 KIT, REAR VIEW CAMERA SYSTEM"
555,GEM/2025/B/6510241,Thermal Imaging Camera for fir...,33,2025-08-01 14:37,2025-08-19 17:00,Urban Development and Urban Housing Department Gujarat,Thermal Imaging Camera for firefighting application
556,GEM/2025/B/6510047,"Central Table with Glass Top,S...",16,2025-07-29 16:55,2025-08-19 17:00,Ministry of Education Department of School Education and Literacy,"Central Table with Glass Top,Square Table with Glass Top,LED Lights for Auditorium,Digital Podium f"
557,GEM/2025/B/6509669,"Supply, Installation & Commiss...",1,2025-07-29 17:37,2025-08-19 18:00,Ministry of Chemicals and Fertilizers Department of Chemicals and Petrochemicals,"Supply, Installation & Commissioning of CCTV Camera Surveillance System"
558,GEM/2025/B/6506042,D-Link DWA-131 300 Mbps Wirele...,11102,2025-07-29 17:18,2025-08-19 18:00,Ministry of Housing & Urban Affairs (MoHUA) Bangalore Metro Rail Corporation Limited,"D-Link DWA-131 300 Mbps Wireless Nano USB Adapter Wifi Dongle,Bluetooth USB Adapter,Spike busterGM "
559,GEM/2025/B/6486496,Video Conferencing Camera / We...,28,2025-07-29 18:10,2025-08-19 18:00,General Administration Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),All in One PC (V2),Online UPS (V2),Television (TV) (V2)"
560,GEM/2025/B/6403954,"PTZ Camera 2MP 45X,Bullet Came...",5720,2025-07-29 18:23,2025-08-19 18:00,Ministry of Defence Department of Military Affairs,"PTZ Camera 2MP 45X,Bullet Camera 5MP 50 Mtr,Dome Camera 5MP 50 Mtr,OFC SW 6 Core,Cat 6 Cable UTP,2 "
561,GEM/2025/B/6533399,"Camera for CCTV System (V3),Vi...",22,2025-08-04 18:11,2025-08-19 19:00,Panchayats and Rural Housing Department Gujarat,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Television (TV) (V2)"
562,GEM/2025/B/6510912,"CP PLUS 2MP DOME CAMERA,CP PLU...",3462,2025-07-29 19:21,2025-08-19 20:00,Ministry of Defence Department of Military Affairs,"CP PLUS 2MP DOME CAMERA,CP PLUS PTZ CAMERA,FOUR PORT NETWORK SWITCH,MEDIA CONVERTER,SIX CORE FIBRE "
563,GEM/2025/B/6508257,"CCTV CAMERA,32 PORT NVR,24 POR...",5303,2025-07-29 18:10,2025-08-19 20:00,Ministry of External Affairs NA,"CCTV CAMERA,32 PORT NVR,24 PORT SWITCH,8 PORT SWITCH,9 U RACK,6 U RACK,24 PORT JACK PENNAL,WIRE,CON"
564,GEM/2025/B/6470288,"White Board,Easel stand with W...",1408,2025-08-05 11:08,2025-08-19 20:00,Ministry of Defence Department of Defence,"White Board,Easel stand with Whiteboard,Study Bench and Table,Table and Chair Teacher,World Map,Ind"
565,GEM/2025/B/6509780,Unified Communications and col...,655,2025-07-29 17:24,2025-08-19 21:00,PMO NA,"Unified Communications and collaboration System,Extended Omni-directional tabletop microphones,HDMI"
566,GEM/2025/B/6513949,Camera for CCTV System (V3),10,2025-07-30 15:04,2025-08-20 09:00,Ministry of Communications Department of Telecommunications (DOT),Camera for CCTV System (V3)
567,GEM/2025/B/6399917,"PC All in One,Streaming Facili...",15,2025-07-31 14:02,2025-08-20 11:00,Ministry of Defence Department of Military Affairs,"PC All in One,Streaming Facility for Video Conf incl Camera Speakers and Extention Mic,VC Software "
568,GEM/2025/B/6384785,"110 inch Interactive Panel,55 ...",215,2025-07-31 14:04,2025-08-20 11:00,Ministry of Defence Department of Military Affairs,"110 inch Interactive Panel,55 inch Display Units,Bose S1 Pro plus Portable Bluetooth Speaker System"
569,GEM/2025/B/6368164,Active LED data wall with cont...,28,2025-07-30 10:34,2025-08-20 11:00,Ministry of Defence Department of Military Affairs,"Active LED data wall with controller and Mounting Structure,Corei9 32GB 1 TB SSD 16GB Graphic 27Inc"
570,GEM/2025/B/6511822,"ConstellationViewer,Newtons Di...",58,2025-07-30 10:49,2025-08-20 11:00,Ministry of Defence Department of Military Affairs,"ConstellationViewer,Newtons Disc,Colour Shadow,Periscope,Kaleidoscope,Laws of Reflection,Corner Mir"
572,GEM/2025/B/6479048,"Camera for CCTV System (V3),Vi...",58,2025-07-30 11:31,2025-08-20 12:00,Ministry of Personnel Public Grievances and Pensions Department of Personnel and Training,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Surveillance Hard disk,Layer 2 Acce"
573,GEM/2025/B/6441479,Video Conferencing Camera / We...,16,2025-07-30 12:51,2025-08-20 12:00,General Administration Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),Online UPS (V2),Television (TV) (V2),All in One PC (V2)"
574,GEM/2025/B/6508391,EXTERNAL FLASH WITH ACCESSORIE...,2,2025-07-30 11:56,2025-08-20 12:00,Ministry of Defence Department of Military Affairs,EXTERNAL FLASH WITH ACCESSORIES FOR CAMERA
575,GEM/2025/B/6408582,Enhancement of surveillance sy...,1,2025-07-16 20:48,2025-08-20 12:00,Ministry of Defence Department of Military Affairs,Enhancement of surveillance system by installing 25 x CCTV Cameras and its accessories
576,GEM/2025/B/6513009,Video Conferencing Camera / We...,1,2025-07-30 16:21,2025-08-20 13:00,Ministry of Petroleum and Natural Gas NA,Video Conferencing Camera / Web Camera (V2)
577,GEM/2025/B/6533849,"Camera for CCTV System (V3),Vi...",6065,2025-08-05 13:33,2025-08-20 15:00,Panchayats and Rural Housing Department Gujarat,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Video Recorder for CCTV System (V2)"
578,GEM/2025/B/6506291,Video Conferencing Camera / We...,32,2025-07-30 14:31,2025-08-20 16:00,Revenue Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),All in One PC (V2),Television (TV) (V2),Line Interactiv"
579,GEM/2025/B/6537246,Custom Bid for Services - ANNU...,1,2025-08-05 16:17,2025-08-20 16:00,Ministry of Defence Department of Ex-Servicemen Welfare,Custom Bid for Services - ANNUAL MAINTENANCE CONTRACT FOR INTERACTIVE FLAT PANEL 75 INCH WITH INBUI
580,GEM/2025/B/6513168,"Live recorded Webcas,Telepromp...",306,2025-07-30 17:09,2025-08-20 17:00,Ministry of Petroleum and Natural Gas Bharat Petroleum Corporation Ltd,"Live recorded Webcas,Teleprompter1,HD Camera,Drone Based Camera Feed,VC Support,TV with Stand,TV wi"
581,GEM/2025/B/6498136,2MP IP Vandal Dome Camera 30 M...,127,2025-07-25 18:41,2025-08-20 19:00,Comptroller and Auditor General (CAG) of India Indian Audit and Accounts Department,"2MP IP Vandal Dome Camera 30 Mtr. IR,4MP IP Bullet Camera 50 Mtr. IR,64 CH 4K NVR 04 SATA,LED TV,PO"
582,GEM/2025/B/6515399,"PLANETARY MIXER 5LT,MIXER GRIN...",164,2025-07-30 18:47,2025-08-20 19:00,Ministry of Tourism Department of Tourism,"PLANETARY MIXER 5LT,MIXER GRINDER ONE AND HALF LTR sujata or bajaj,GEYSER 25 LT bajaj,WEIGHING MACH"
583,GEM/2025/B/6515304,"Thermography Imager,External S...",5,2025-07-30 18:07,2025-08-20 19:00,Ministry of Education Department of Higher Education,"Thermography Imager,External Software support system,Digital interface,Lens,Analog output"
584,GEM/2025/B/6515292,Tricycle or Rickshaw for Carry...,435,2025-07-30 18:25,2025-08-20 19:00,Ministry of Panchayati Raj BLOCK DEVELOPMENT OFFICE,"Tricycle or Rickshaw for Carrying Goods,Table Fan,Chair style chairs,Water Tank,Table,Tillu Pump,CC"
585,GEM/2025/B/6454218,"Camera,NVR,HDD,Switch,BOX,RJ C...",442,2025-07-31 10:00,2025-08-21 10:00,Ministry of Defence Department of Military Affairs,"Camera,NVR,HDD,Switch,BOX,RJ Connector,CAT Cable,Rack,PVC Pipe,Conduit Pipe,UPS,ITC"
586,GEM/2025/B/6318110,"32 CHANNEL NVR,IP CAMERA 50M D...",3520,2025-07-31 10:33,2025-08-21 11:00,Ministry of Defence Department of Military Affairs,"32 CHANNEL NVR,IP CAMERA 50M DISTANCE,IP CAMERA 30M DISTANCE,PTZ CAMERA,HARD DISK,POE SWITCH 8 PORT"
587,GEM/2025/B/6517130,"Bullet Camera 2MP,Supporter ca...",27,2025-07-31 11:47,2025-08-21 12:00,Ministry of Defence Department of Military Affairs,"Bullet Camera 2MP,Supporter camera 16 Channel,Power Storage device with double bty,Wall Mounting Ca"
588,GEM/2025/B/6458971,SHORT RANGE THERMAL IMAGING CA...,280,2025-07-31 13:45,2025-08-21 13:00,Ministry of Defence Department of Military Affairs,SHORT RANGE THERMAL IMAGING CAMERA
589,GEM/2025/B/6457130,SHORT RANGE THERMAL IMAGING CA...,210,2025-07-31 13:43,2025-08-21 13:00,Ministry of Defence Department of Military Affairs,SHORT RANGE THERMAL IMAGING CAMERA
590,GEM/2025/B/6513300,VC Camere with speaker and acc...,1535,2025-08-06 12:49,2025-08-21 13:00,Ministry of Defence Department of Military Affairs,"VC Camere with speaker and accus,Wireless Microphones and Audio Sys,Interective Display,5 KVA Onlin"
591,GEM/2025/B/6512433,1_ IP based 5 MP Outdoor bulle...,15482,2025-07-31 11:50,2025-08-21 14:00,PMO Department of Atomic Energy,1_ IP based 5 MP Outdoor bullet or box Camera with mounting hardware or higher as per attach BOQ sp
592,GEM/2025/B/6509943,Video Conferencing Camera / We...,8,2025-07-31 13:24,2025-08-21 14:00,Science and Technology (Information Technology) Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),Television (TV) (V2),Online UPS (V2),All in One PC (V2)"
593,GEM/2025/B/6523871,Body Worn Camera System,540,2025-08-03 16:54,2025-08-21 15:00,Home Department Kerala,Body Worn Camera System
594,GEM/2025/B/6449958,Portable Action Cameras,4,2025-07-31 14:12,2025-08-21 15:00,Ministry of Defence Department of Defence Production,Portable Action Cameras
595,GEM/2025/B/6304673,4 Port POE Switch with 2 SFP M...,8033,2025-07-31 14:39,2025-08-21 15:00,Ministry of Defence Department of Military Affairs,"4 Port POE Switch with 2 SFP Module,8 Port - POE Switch with 2 SFP Module,Outdoor Bullet IP Camera "
596,GEM/2025/B/6517279,Supply and Installation of The...,1,2025-07-31 12:48,2025-08-21 15:00,Ministry of Education Department of Higher Education,Supply and Installation of Thermal Camera with 45 Degree Lenses and Software
597,GEM/2025/B/6454515,Arthroscopic integrated full H...,1,2025-07-31 15:14,2025-08-21 16:00,Ministry of Defence Department of Military Affairs,Arthroscopic integrated full HD camera system
598,GEM/2025/B/6517790,"Survelliance camera,Survellian...",117,2025-07-31 15:59,2025-08-21 16:00,Ministry of Education Department of Higher Education,"Survelliance camera,Survelliance camera,NVR,HDD,switch,Networking switch,Cable,Rack,Pole,Installati"
599,GEM/2025/B/6519107,"CMOS USB 3.0 Camera,Electron S...",13,2025-07-31 16:33,2025-08-21 18:00,Ministry of Education Department of Higher Education,"CMOS USB 3.0 Camera,Electron Spin Resonance Spectrometer,Dielectric Constant of Solids and Liquids,"
600,GEM/2025/B/6449014,"Camera CP Plus,NVR 8 Ch CP Plu...",4956,2025-08-01 12:50,2025-08-21 19:00,Ministry of Defence Department of Military Affairs,"Camera CP Plus,NVR 8 Ch CP Plus,NVR 16 Ch CP Plus,6 TB HDD,2 TB HDD,8 Port PoE Switch,4 Port PoE Sw"
601,GEM/2025/B/6481680,1. Night Camera Vox Thermal im...,1,2025-07-22 18:58,2025-08-21 19:00,Ministry of Defence Department of Military Affairs,1. Night Camera Vox Thermal imager 6 x Zoom
602,GEM/2025/B/6495775,Video Conferencing Camera / We...,16,2025-07-31 19:33,2025-08-21 20:00,Science and Technology (Information Technology) Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),All in One PC (V2),Television (TV) (V2),Line Interactiv"
603,GEM/2025/B/6458762,"4 MP IR Bullet Camera,4 MP WDR...",23431,2025-08-01 21:43,2025-08-22 10:00,Ministry of Defence Department of Military Affairs,"4 MP IR Bullet Camera,4 MP WDR45X PTZ Camera,NVR 16 Ch 2 SATA,NVR 32 Ch 2 SATA,PoE 4 Port Giga swit"
604,GEM/2025/B/6431397,Procurement and installation o...,4,2025-08-01 09:37,2025-08-22 10:00,Ministry of Defence Department of Military Affairs,"Procurement and installation of radar based speed camera (independent camera, bi-directional)"
605,GEM/2025/B/6521287,"TUVE Uncooled Thermal Camera,F...",4,2025-08-01 09:57,2025-08-22 10:00,Ministry of Electronics and Information Technology Department of Electronics and Information Technology,"TUVE Uncooled Thermal Camera,FFC cable Length 40cm or higher"
606,GEM/2025/B/6502295,Custom Bid for Services - Supp...,1,2025-08-01 10:05,2025-08-22 11:00,Ministry of Defence Department of Military Affairs,Custom Bid for Services - Supply and Fixing of CCTV Camera for Office Area of HQ Chief Engineer Cen
607,GEM/2025/B/6521306,4MP HIKVISION BULLET COLOR CAM...,1363,2025-08-01 10:13,2025-08-22 11:00,Ministry of Education Department of Higher Education,"4MP HIKVISION BULLET COLOR CAMERA,SPALYING CHARGES,INSTALATION CHARGES,HIKVISION 16CH DVR,HARD DISC"
608,GEM/2025/B/6521075,Insta 360 X4-8k Action Camera ...,5,2025-08-01 10:34,2025-08-22 11:00,Ministry of Defence Department of Military Affairs,Insta 360 X4-8k Action Camera Insta 360 Selfie Stick with Tripod & Sandisk Extreme 256 GB Memory Ca
609,GEM/2025/B/6516701,"Microscope Camera, Image Analy...",1,2025-07-31 15:22,2025-08-22 14:00,PMO Department of Atomic Energy,"Microscope Camera, Image Analyzing Software with PC compatible with Nikon E600 POL"
610,GEM/2025/B/6518611,"cabinet,Monitor,Keyboard,Barco...",58,2025-08-01 14:44,2025-08-22 15:00,Ministry of Science and Technology Department of Science and Technology (DST),"cabinet,Monitor,Keyboard,Barcode Reader,Receipt Printer,Speaker,Camera,Power Extension Socket,PC,Op"
611,GEM/2025/B/6486745,PROCUREMENT AND INSTALLATION O...,11,2025-08-01 15:37,2025-08-22 16:00,Ministry of Defence Department of Military Affairs,PROCUREMENT AND INSTALLATION OF PTZ CAMERAS
612,GEM/2025/B/6524683,"Dome Camera,NVR with 90 Days r...",12,2025-08-01 17:31,2025-08-22 18:00,Ministry of Civil Aviation Airports Authority of India (AAI),"Dome Camera,NVR with 90 Days recording,Industrial grade Display,Desktop along with computer table a"
613,GEM/2025/B/6547057,Camera for CCTV System (V3),40,2025-08-07 18:27,2025-08-22 18:00,Panchayats and Rural Housing Department Gujarat,Camera for CCTV System (V3)
614,GEM/2025/B/6456547,Video Conferencing Camera / We...,8,2025-08-01 21:53,2025-08-22 20:00,Revenue Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),All in One PC (V2),Online UPS (V2),Television (TV) (V2)"
